"year","age","sex","join_variable","rate","age_cohort","location","assumption"
2057,65,"female","2057_65",0.00331549016831908,27,"Australian Capital Territory","high"
2058,66,"female","2058_66",0.0035763876571554,27,"Australian Capital Territory","high"
2059,67,"female","2059_67",0.00390762483101708,27,"Australian Capital Territory","high"
2060,68,"female","2060_68",0.00428918541842983,27,"Australian Capital Territory","high"
2061,69,"female","2061_69",0.00473117437590144,27,"Australian Capital Territory","high"
2062,70,"female","2062_70",0.00526382967509901,27,"Australian Capital Territory","high"
2063,71,"female","2063_71",0.00584706079192726,27,"Australian Capital Territory","high"
2064,72,"female","2064_72",0.00652121699026546,27,"Australian Capital Territory","high"
2065,73,"female","2065_73",0.00730662851577284,27,"Australian Capital Territory","high"
2066,74,"female","2066_74",0.00822372229997418,27,"Australian Capital Territory","high"
2067,75,"female","2066_75",0.00936370295296593,27,"Australian Capital Territory","high"
2068,76,"female","2066_76",0.0106565801885289,27,"Australian Capital Territory","high"
2069,77,"female","2066_77",0.0121535561725701,27,"Australian Capital Territory","high"
2070,78,"female","2066_78",0.013926525447948,27,"Australian Capital Territory","high"
2071,79,"female","2066_79",0.0160175995598793,27,"Australian Capital Territory","high"
2072,80,"female","2066_80",0.0185713855854353,27,"Australian Capital Territory","high"
2073,81,"female","2066_81",0.0216425188590715,27,"Australian Capital Territory","high"
2074,82,"female","2066_82",0.0253383210151935,27,"Australian Capital Territory","high"
2075,83,"female","2066_83",0.0297172147881493,27,"Australian Capital Territory","high"
2076,84,"female","2066_84",0.0348709869434821,27,"Australian Capital Territory","high"
2077,85,"female","2066_85",0.0408219945202552,27,"Australian Capital Territory","high"
2078,86,"female","2066_86",0.0475634169316096,27,"Australian Capital Territory","high"
2079,87,"female","2066_87",0.0516512531839989,27,"Australian Capital Territory","high"
2080,88,"female","2066_88",0.0576820803410848,27,"Australian Capital Territory","high"
2081,89,"female","2066_89",0.0637601574745111,27,"Australian Capital Territory","high"
2082,90,"female","2066_90",0.0697788946079166,27,"Australian Capital Territory","high"
2083,91,"female","2066_91",0.0773779280213917,27,"Australian Capital Territory","high"
2084,92,"female","2066_92",0.0868441182508798,27,"Australian Capital Territory","high"
2085,93,"female","2066_93",0.098329734073209,27,"Australian Capital Territory","high"
2086,94,"female","2066_94",0.111982391966713,27,"Australian Capital Territory","high"
2087,95,"female","2066_95",0.140366124856642,27,"Australian Capital Territory","high"
2088,96,"female","2066_96",0.157297291889219,27,"Australian Capital Territory","high"
2089,97,"female","2066_97",0.174543881478147,27,"Australian Capital Territory","high"
2090,98,"female","2066_98",0.19275984667977,27,"Australian Capital Territory","high"
2091,99,"female","2066_99",0.212067616567096,27,"Australian Capital Territory","high"
2092,100,"female","2066_100",0.230142990334455,27,"Australian Capital Territory","high"
2019,32,"female","2019_32",0.000330054461982018,32,"Australian Capital Territory","high"
2020,33,"female","2020_33",0.000370068466889002,32,"Australian Capital Territory","high"
2021,34,"female","2021_34",0.000420088224703758,32,"Australian Capital Territory","high"
2022,35,"female","2022_35",0.000470110484619841,32,"Australian Capital Territory","high"
2023,36,"female","2023_36",0.00051013009423393,32,"Australian Capital Territory","high"
2024,37,"female","2024_37",0.000560156858563269,32,"Australian Capital Territory","high"
2025,38,"female","2025_38",0.000610186125694964,32,"Australian Capital Territory","high"
2026,39,"female","2026_39",0.000660217895879456,32,"Australian Capital Territory","high"
2027,40,"female","2027_40",0.000720259324483277,32,"Australian Capital Territory","high"
2028,41,"female","2028_41",0.000790312214443727,32,"Australian Capital Territory","high"
2029,42,"female","2029_42",0.000860370012155485,32,"Australian Capital Territory","high"
2030,43,"female","2030_43",0.000950451535995455,32,"Australian Capital Territory","high"
2031,44,"female","2031_44",0.00103053081452392,32,"Australian Capital Territory","high"
2032,45,"female","2032_45",0.00112062766870308,32,"Australian Capital Territory","high"
2033,46,"female","2033_46",0.00120072057651888,32,"Australian Capital Territory","high"
2034,47,"female","2034_47",0.00129083276625604,32,"Australian Capital Territory","high"
2035,48,"female","2035_48",0.0013709393079993,32,"Australian Capital Territory","high"
2036,49,"female","2036_49",0.00146106683851594,32,"Australian Capital Territory","high"
2037,50,"female","2037_50",0.00156121806695446,32,"Australian Capital Territory","high"
2038,51,"female","2038_51",0.00166137932666619,32,"Australian Capital Territory","high"
2039,52,"female","2039_52",0.00178158608243061,32,"Australian Capital Territory","high"
2040,53,"female","2040_53",0.00189178830361775,32,"Australian Capital Territory","high"
2041,54,"female","2041_54",0.00199198268079323,32,"Australian Capital Territory","high"
2042,55,"female","2042_55",0.0021022080918702,32,"Australian Capital Territory","high"
2043,56,"female","2043_56",0.00221244565392788,32,"Australian Capital Territory","high"
2044,57,"female","2044_57",0.00232269536964535,32,"Australian Capital Territory","high"
2045,58,"female","2045_58",0.00244298165114,32,"Australian Capital Territory","high"
2046,59,"female","2046_59",0.0025632824031648,32,"Australian Capital Territory","high"
2047,60,"female","2047_60",0.00268359762920178,32,"Australian Capital Territory","high"
2048,61,"female","2048_61",0.00281395546163587,32,"Australian Capital Territory","high"
2049,62,"female","2049_62",0.00294433028945005,32,"Australian Capital Territory","high"
2050,63,"female","2050_63",0.00308475296192416,32,"Australian Capital Territory","high"
2051,64,"female","2051_64",0.00326532537696902,32,"Australian Capital Territory","high"
2052,65,"female","2052_65",0.00347603441365437,32,"Australian Capital Territory","high"
2053,66,"female","2053_66",0.00375704887771229,32,"Australian Capital Territory","high"
2054,67,"female","2054_67",0.00410842804454319,32,"Australian Capital Territory","high"
2055,68,"female","2055_68",0.00450011032492341,32,"Australian Capital Territory","high"
2056,69,"female","2056_69",0.00497234162655787,32,"Australian Capital Territory","high"
2057,70,"female","2057_70",0.00552523604283804,32,"Australian Capital Territory","high"
2058,71,"female","2058_71",0.00614886558687819,32,"Australian Capital Territory","high"
2059,72,"female","2059_72",0.00685343120101524,32,"Australian Capital Territory","high"
2060,73,"female","2060_73",0.00767941134386949,32,"Australian Capital Territory","high"
2061,74,"female","2061_74",0.00864728019255084,32,"Australian Capital Territory","high"
2062,75,"female","2062_75",0.00974735145488007,32,"Australian Capital Territory","high"
2063,76,"female","2063_76",0.0109800608431631,32,"Australian Capital Territory","high"
2064,77,"female","2064_77",0.0124066451245636,32,"Australian Capital Territory","high"
2065,78,"female","2065_78",0.0140684988788731,32,"Australian Capital Territory","high"
2066,79,"female","2066_79",0.0160175995598793,32,"Australian Capital Territory","high"
2067,80,"female","2066_80",0.0185713855854353,32,"Australian Capital Territory","high"
2068,81,"female","2066_81",0.0216425188590715,32,"Australian Capital Territory","high"
2069,82,"female","2066_82",0.0253383210151935,32,"Australian Capital Territory","high"
2070,83,"female","2066_83",0.0297172147881493,32,"Australian Capital Territory","high"
2071,84,"female","2066_84",0.0348709869434821,32,"Australian Capital Territory","high"
2072,85,"female","2066_85",0.0408219945202552,32,"Australian Capital Territory","high"
2073,86,"female","2066_86",0.0475634169316096,32,"Australian Capital Territory","high"
2074,87,"female","2066_87",0.0516512531839989,32,"Australian Capital Territory","high"
2075,88,"female","2066_88",0.0576820803410848,32,"Australian Capital Territory","high"
2076,89,"female","2066_89",0.0637601574745111,32,"Australian Capital Territory","high"
2077,90,"female","2066_90",0.0697788946079166,32,"Australian Capital Territory","high"
2078,91,"female","2066_91",0.0773779280213917,32,"Australian Capital Territory","high"
2079,92,"female","2066_92",0.0868441182508798,32,"Australian Capital Territory","high"
2080,93,"female","2066_93",0.098329734073209,32,"Australian Capital Territory","high"
2081,94,"female","2066_94",0.111982391966713,32,"Australian Capital Territory","high"
2082,95,"female","2066_95",0.140366124856642,32,"Australian Capital Territory","high"
2083,96,"female","2066_96",0.157297291889219,32,"Australian Capital Territory","high"
2084,97,"female","2066_97",0.174543881478147,32,"Australian Capital Territory","high"
2085,98,"female","2066_98",0.19275984667977,32,"Australian Capital Territory","high"
2086,99,"female","2066_99",0.212067616567096,32,"Australian Capital Territory","high"
2087,100,"female","2066_100",0.230142990334455,32,"Australian Capital Territory","high"
2019,37,"female","2019_37",0.000570162511757361,37,"Australian Capital Territory","high"
2020,38,"female","2020_38",0.000610186125694964,37,"Australian Capital Territory","high"
2021,39,"female","2021_39",0.000670224550304687,37,"Australian Capital Territory","high"
2022,40,"female","2022_40",0.000730266579743379,37,"Australian Capital Territory","high"
2023,41,"female","2023_41",0.000800320170769155,37,"Australian Capital Territory","high"
2024,42,"female","2024_42",0.000870378669644362,37,"Australian Capital Territory","high"
2025,43,"female","2025_43",0.000960461095124461,37,"Australian Capital Territory","high"
2026,44,"female","2026_44",0.00105055163617913,37,"Australian Capital Territory","high"
2027,45,"female","2027_45",0.00113063893137362,37,"Australian Capital Territory","high"
2028,46,"female","2028_46",0.00121073264105679,37,"Australian Capital Territory","high"
2029,47,"female","2029_47",0.00130084573304807,37,"Australian Capital Territory","high"
2030,48,"female","2030_48",0.00139096694614063,37,"Australian Capital Territory","high"
2031,49,"female","2031_49",0.00148109628179826,37,"Australian Capital Territory","high"
2032,50,"female","2032_50",0.00159126539149284,37,"Australian Capital Territory","high"
2033,51,"female","2033_51",0.00171146371887751,37,"Australian Capital Territory","high"
2034,52,"female","2034_52",0.00184169487937108,37,"Australian Capital Territory","high"
2035,53,"female","2035_53",0.00197194300222898,37,"Australian Capital Territory","high"
2036,54,"female","2036_54",0.00209218709788777,37,"Australian Capital Territory","high"
2037,55,"female","2037_55",0.00221244565392788,37,"Australian Capital Territory","high"
2038,56,"female","2038_56",0.00232269536964535,37,"Australian Capital Territory","high"
2039,57,"female","2039_57",0.00243295724170298,37,"Australian Capital Territory","high"
2040,58,"female","2040_58",0.0025632824031648,37,"Australian Capital Territory","high"
2041,59,"female","2041_59",0.00269362455148816,37,"Australian Capital Territory","high"
2042,60,"female","2042_60",0.00282398369110196,37,"Australian Capital Territory","high"
2043,61,"female","2043_61",0.00295435982643651,37,"Australian Capital Territory","high"
2044,62,"female","2044_62",0.00309478390739108,37,"Australian Capital Territory","high"
2045,63,"female","2045_63",0.00324526016502953,37,"Australian Capital Territory","high"
2046,64,"female","2046_64",0.00343589593590082,37,"Australian Capital Territory","high"
2047,65,"female","2047_65",0.00365667750354392,37,"Australian Capital Territory","high"
2048,66,"female","2048_66",0.00394778224809745,37,"Australian Capital Territory","high"
2049,67,"female","2049_67",0.0043193148242301,37,"Australian Capital Territory","high"
2050,68,"female","2050_68",0.00473117437590144,37,"Australian Capital Territory","high"
2051,69,"female","2051_69",0.00523367179861336,37,"Australian Capital Territory","high"
2052,70,"female","2052_70",0.00581688532156485,37,"Australian Capital Territory","high"
2053,71,"female","2053_71",0.00646082626223693,37,"Australian Capital Territory","high"
2054,72,"female","2054_72",0.00720590025032914,37,"Australian Capital Territory","high"
2055,73,"female","2055_73",0.00807249509088658,37,"Australian Capital Territory","high"
2056,74,"female","2056_74",0.00909120001178034,37,"Australian Capital Territory","high"
2057,75,"female","2057_75",0.0102422734642654,37,"Australian Capital Territory","high"
2058,76,"female","2058_76",0.011546403900372,37,"Australian Capital Territory","high"
2059,77,"female","2059_77",0.0130345822704602,37,"Australian Capital Territory","high"
2060,78,"female","2060_78",0.0147888174734394,37,"Australian Capital Territory","high"
2061,79,"female","2061_79",0.0168410171960266,37,"Australian Capital Territory","high"
2062,80,"female","2062_80",0.0193357363067424,37,"Australian Capital Territory","high"
2063,81,"female","2063_81",0.0222967349986103,37,"Australian Capital Territory","high"
2064,82,"female","2064_82",0.0258512835904336,37,"Australian Capital Territory","high"
2065,83,"female","2065_83",0.0300160067435959,37,"Australian Capital Territory","high"
2066,84,"female","2066_84",0.0348709869434821,37,"Australian Capital Territory","high"
2067,85,"female","2066_85",0.0408219945202552,37,"Australian Capital Territory","high"
2068,86,"female","2066_86",0.0475634169316096,37,"Australian Capital Territory","high"
2069,87,"female","2066_87",0.0516512531839989,37,"Australian Capital Territory","high"
2070,88,"female","2066_88",0.0576820803410848,37,"Australian Capital Territory","high"
2071,89,"female","2066_89",0.0637601574745111,37,"Australian Capital Territory","high"
